customer_id,avg_sentiment_score
009c9d2be03f80df9ef29fade7f998f3,0.0
00a40841820d0d2a51c5fc110eba37ed,0.0
00a49178247b91322bdca02625e81f7a,0.0
00a7f6b5d305216d76ab1accbfe123b9,0.0
00a7f9b60493b4b11601b42e5f31eac9,0.0
00acc750f0c2bda99b95c4043ff1e662,0.0
00b14856ef33f09ac83df50620ce60b1,0.0
00b196cc59531c4dbba23e94fff01d6c,0.0
00b2b9682f5c2a1f7cf1312ce6a0ea9d,0.0
00b4054d851ec464f6fb745fab627439,0.0
00b5072ef1192bc4d02e1d6264317bb0,0.0
00b6731ea206414be73f8c73bec1951e,0.0
00b7c3578d5231b0b60a62414118652b,0.0
00b96a156e6827442e5ec7c620a39d24,0.0
00ba7e4052ff6531f4e8aa0b0054318b,0.0
00bae1a0d3566c3af0c3c67fd2204935,0.0
00bb2dd15521a8a428bb530b4cabb403,0.0
00bd2f03a3aeb727b9c7bf7c2a1c094b,0.5994
00c042af846ab3125854b4abc3bf25a6,0.0
00c120d7afbe4803d4771a8f3696ec85,0.0
00c1cef22f54b3d3935e1c145b0c6ec6,-0.4466
00c23397b535962f65c89900d6a9ab22,0.0
00c2781c163b9f057924ed8c45c724d4,0.0
00c32f58ea39ae8132d9b1a32b81b167,0.5994
00c3e2f6fe2448015cbd44f4b7814273,0.0
00c5b008c1465e327578fdacf185ccfa,-0.5267
00c7c6f2aaf86b1a5a386b103b67b218,-0.296
00c7e84c0c77753093b456d787638eed,0.0
00c82b169fb6a103c5274dc731295a98,0.0
00ca4dec2a491c4c1a9081a3c5a1e8b1,-0.3595
00ccce5462294b682e2a5b34bc37c3d5,0.0
00cd55d78c1db8aa5f78e95d363373e4,0.0
00d1bd043022c327bc464ded6b731f4a,0.0
00d4a861a9e1ec05df44712a80bfd55d,0.0
00d88dff8797c35f7db7739109ba8cb3,0.0
00da45766aa7d360508cf25434334a8d,0.0
00e0a2be19aca747d3051ed15e18b77a,0.0
00e13fc0014cb95fde8d8eb1d3d84195,-0.296
00e200fe66bc8553bd83681887d6176f,0.0
00e6cc9509687bc594c4cbe302bd2115,0.0
00ee00c99d468f838abf1d6d7044b2aa,0.0
00ee08bd4046a080a8ec38c5e0937372,0.0
00eeecca2b37c96ce302d0428ee46ccf,0.636
00efae0d386ce3132b63e35b3aa79ec6,0.0
00f31970034cf8ebd290529f7a97beb9,0.0
00f394e6fc446865ac4097b6db69ef4a,-0.296
00f3b3a7cd0b6566435090c7fbda03a2,0.0
00f73459a4d3be97ff307dc869da0aa9,0.0
00f782305075b457bfe7fb38cf6562a5,0.0
00f8a4bbb515bfe8f84f9cfa45621250,-0.296
00fb3db8be6fffc03c156297ff70c1b9,0.0
00fb49c2869c0797c3bf65f269f1510b,0.0
010099752e4ca60e61c8a4a669ea9fe5,0.0
01016b17e79a0a428384c6916b426aed,0.0
0107d0717619fc7e17ba5fdd7c9aad36,0.0
0108bac6b3f1f9f0fb88a1f0c0763919,0.0
01095519ab759274152540845a1d2004,0.0
010be179fab38706ae5cf77170b038e3,0.0
010c5ccfc9a9135b8c89e2d66f5fb8f5,-0.296
010d1bac7f6ca46ef1c6fd0c4034cffc,0.0
0111774394b7b2cd9651eedc6c791bd2,0.0
0111b8c89dbd979f8d35037954eb6a39,0.0
011671897080a38fa57f3c190a310d49,0.0
0117fcfe90f5c0df487c5eb4ae067aff,0.0
01187871d33eda6ba14aea590bb50d0e,0.0
01190354aed7ae9e31b5f523699cf01b,0.0
011b97b83f521e755f03173c96baf57b,0.0
011caa1d64812e93260454d6e311f330,0.0
012087f1c663428b54e53b0f69e700db,0.0
0120f40c1cfb22b538c7f78c8b5265dd,0.0
0120ff9de7b5aba7cd8676c093f189de,-0.296
01231f8b1b36a9da85f695b48c2f18b2,0.0
0123eb191c6ac1d113dd16c4638cba8a,0.0
012413f25e1a3f143b2001198e916594,0.0
0124a56e33d9d3da6b8340d2153f60a5,0.0
0125bee4b30f40607261d06f47b0f38d,-0.5267
0125fdf9e257f064725f85d1d63085b4,0.0
01268a9cd062a41dbaebe24bd8b07cbf,0.0
0126adf5308223f7cba2e84f97ac0d9b,0.3182
012890b678dffa039b23707633b2eff3,0.0
01295bcfd2311c7b510c4c697f82b6be,0.0
012b69962ffef2be728865fe6a90359c,0.0
012ca3bed937a20fa19642e8e53d831c,0.0
012e0c27bbc549e7c249ee9042d58f7b,0.0
0130ec6b73b4f7fb58e4a4a78774b47b,0.0
01311c3c93d566f9b8991cd06a0d33ee,0.0
0138300525351148ae5c0bfe11efe43c,0.0
01389f4d25fdacc049ce7dfe96c259e3,0.0
01391e5f325943c1d9dee9e6202aa7e5,0.0
0139721501e0a6fe8f79253f6794ab2d,-0.5267
013bdb994a9c8f09fde3f5f543e698ad,0.0
013c39ad671a385ad47e7d108dc6517b,0.0
013e49bb711629177d848e409b7566c5,0.0
013e5c6a0f2d8fef75ebb90f05b0ca59,0.0
0142101e44b97fe8041e8bacfff65ef2,0.0
014693f265c4f52b8c1aa9eb8cd197d5,0.0
0146c236b4c942e0ed107444e8a90463,-0.296
0147fbc5c91112d914a4f4a480a0f09e,0.0
0148f71e97a15ed3cf071ea28250eb87,0.0
014945a1b791b4b3585bc9d2e8a85d82,-0.296
014a9fe1063cfc79c804affbe855a70f,0.0
014cb897286d70935bfa3c8eac776b76,-0.296
014e22ebe12fcc0f03d5f3ed1d15f86f,0.0
014f2d069b53eec84aed9b8c1d5ef270,0.0
014fb09b34197c57ae3c77a43d18475e,0.0
01503d0b64036165c2f202b538de9308,0.0
01541240e24ed7cc26a5e0dd60c57c30,0.0
0154fa29866c388925f1cb6a76f41368,0.0
0155478730861c69019d0a41d9bc98f6,0.636
0156badea44f4ffcaab3ad7572b69e28,-0.296
01570eff130cb5aeca5e6ddc6c14a6ae,0.5994
0157d2d9039fc91ade6a389d733d8a16,-0.296
015895fd0bf723100a64b0ead7c69cd6,-0.296
015c3378ca571c1468e2be925e4dd502,0.0
015c5e6d8c584992072dd7b69f2fad3e,0.0
015c9c9ba7524dcb69a8a6d2f383db8c,0.0
015d0c1d91a5b8042fdc425b5e8c8259,0.0
015f98a7155c15075a5f77a37a8205ed,0.2023
016025d2b068f90498479376f9bfcca1,0.0
016199ad9f839e5d3e578fbdeb6f227b,0.0
01621ab81b760e6e48e8eb3a300c77bf,0.0
0163a9517d96e283b1a883de0e71c826,0.0
0165051ac7514aff1b132007d915622f,0.0
0165da25e09d5c73a6d3ba6443d202f3,0.0
01678728396c1d107b1da8e70cd63423,-0.296
01681beb55e1150f18db54277a5508e3,0.296
016890b20bac6cd8155fb02cd3ec3e44,0.0
016976e1a8808cdefd68c7080e3899fe,0.0
016c54a71587052826a1ce53c8c6b1d5,0.0
016c5c3fb572754f302fdac24aa9cfa4,0.0
0171c99239a82a0794fe3e4016a0e629,-0.296
0176d6c1606400bd49c88871e15839bb,0.0
0176dd91cb1143804dd30b2f4968b23a,0.0
0179f2f4c32e0b0c2a4cb0d57e7d5a26,0.0
017af68734338e58b5925665038650ed,-0.296
017b60010b64f28dcc98161205bbf51e,0.0
017c416d7047f02aea089e0ce017e7bb,0.0
017dd3798ef0f401392abdbc129d78a0,0.0
017f022018ad01373771ddfd46eb5dc6,0.296
018184ac5f52a821bb00f3ef21d75799,0.0
018445b488e6156c2fbdf926808d7228,0.0
0184a596785fae3af62eb04f7c4221f4,0.0
018546fb1415356fd93cbd77a4338124,0.0
01866d949d55c81c28d255114948b72b,0.0
01870df5434a15efdf52f02d895d3931,0.5994
0189d5af848e550cb6e4e03419e13e15,0.5994
018b4fd25720e7fb0de00600f3aa0947,0.0
018bda31a2c6bf06aaa67fc91f63942d,0.0
018c66db66454034193517ab79423f70,0.0
018c9981e6704cf8fff79db3332a12f7,0.0
018d3918d60c2e821b654b8eb4cfde55,0.0
018dd62c0671714cdcb377ee17e2110b,0.0
018ffb868962388b3ac93b203a8dcbe0,0.0
0191e09197e54ad2690c3abd44723c7c,0.0
019200fa574c9eda0fbc82c71fcc8fbe,0.0
0192827582be43c2180aee98a48933fa,0.0
01950e4d4d0f0f8561e721ad5c8b0f9a,0.0
0195699b3388a65b55eab3dd04f48d1a,0.0
01961d1b276640f460e6061e7f28873f,0.0
019681cd120e7fe89ebdd06172639f58,0.0
0197df52c22d6ef0aa52ffb63ac80404,0.0
01980baf1c23e7437caf43ce20455d0d,-0.296
0198441fd94fedf81ba98683f6449a1e,-0.296
019874e4746e94aecaaa9494661b9f26,0.0
01a4594fa7dbf53d2569e57173df6895,0.0
01a4d2902d92369350f7ea71bd0da273,0.0
01a51dab2737347e9b62bd2616a16d22,0.0
01a56495d1c8bcf831311f5ad7f126a1,0.0
01a61e75bd333a349351fba370520597,0.0
01a666b8081772ddb748b5aaf9dc8bea,0.0
01a9e6a66ed15bb3c5b3d9abc2e046a4,0.0
01abb8df2f71f7d6e087c28c6c0a8f39,0.0
01addb430c2559dbef0010ca1d4b0989,0.0
01af5e81cb5ee5e0864941d3aa58fb0c,-0.296
01b2ab1c903b4ecd0442a3ce48d89caa,0.0
01b44b1e958a6a9d32db09ea5a1e77b0,0.0
01b4d8edfd68874d23092c8fcb6a4edb,0.0
01b6593aa123cea222a7b4c18c3e6961,0.0
01b783aa8c0944d07d43b8e2039867e5,0.0
01b7e319fb16f60c28e387d29cd80c38,-0.296
01b8c0cf86a1a5e8653ccfddcf906862,0.0
01be2c0c2d55c597b5ec011e26e4b0d1,0.0
01c21b9e3aaa1a629149d34fe682ce0f,0.0
01c5a393f22ed7149432cd8984aa7791,0.0
01c622ea29f8ca6980b1ff07eadff0f0,-0.3595
01c77b0f81a1e64cc8de4f736226f7a1,0.0
01c843a2c0600def0b7693dba47af460,0.3612
01c9d951957a4e8c098d7ba50e8a3f9c,0.0
01ca0c5af5349f53a4087605008e9134,-0.296
01cc8550598fb6140923843e6c06326e,0.0
01cca8f48e415e8612b70b1c5ee759af,0.5399
01cd4f08b8b1bcba4125cff64d2ebc94,0.0
01cd5f54498033a3b4820866458145e4,-0.296
01cfa5a92a4710ae73e1c622ef11a7f2,0.0
01d259010afdcc421652fd14d9ea6d6c,-0.296
01d37fd98e7840efad07c60bea966fca,0.0
01d46d05097a25fb0d755e86ab3a6fb3,0.0
01d5f4b8ad0b26863ed1d231a7e067e9,0.0
01d5f7506a41927955ef41a530329c30,0.0
01d7603b563bc426e2eda5e0677e714b,0.0
01d7e86d9cc4c847baf866cf8f0d0536,0.0
01d87bd7900fc721cf5122c47b1d3a71,0.3182
01deaf187077254cacc4e7b4d9d7bf87,0.0
01e0d4fb731e6ee47df3f3f179cc0a0b,-0.296
01e16f5204e8741494af3d5b4c355128,0.0
01e466f5fd2937b4ea4a18eb9963f9ea,0.0
01e5e7553c95f21eda0aaf0da6e0e4d1,0.0
01e77dc6abe6f9991bbf5232b5c22d2c,0.0
01e8d5326e968623bf4f1b620709c1c4,0.0
01e92a3b160b9a3751ffc7cf52dbed77,0.0
01eb75533d0297e3a47f6d40e866455c,-0.296
01ebd22baace52e484a1c52ff136ebe1,0.0
01ee3674cbbee7421ea03a3549f0c74d,0.0
01f122c4617c17afeba8f9bf49babfbc,0.5994
01f4581bf20e14d770c5de782d7ee783,0.0
01f57b226a3850a260e40698c2bd2fd6,0.0
01f7b7a4e25cda9ce48c0f7263f7452d,0.0
01f7f5d4ffa43c8b8d2ae6c7628b0aba,-0.296
01f9be48b48de8870e94f9744bd6ed7b,0.0
01fa00e0304cfe9ec92334b323841744,0.0
01fa120273bf003fb142073c53b27e86,0.0
01fb2aa709b6a7a424268503d97fc753,0.0
01fb8712cdee539fb967502da4217019,0.0
01fb955db98cde5399bd9d21e88caa9b,0.636
01fbee52c3fc5a8c9df089a6b48ec60e,0.0
02036d14d9326c01a123bd83626d48c0,0.0
02044ee0862ebaf88a067ba1f74342f7,0.0
0204531aef74d85df77159315dba211d,0.0
0204a63d458a2d9495e82ab5ea7fe40f,-0.3595
0205014bc84053ecae74d11d89f35f3c,0.0
02051904557f3bb3741f7b233dfc5ae2,0.0
0205715514ce31607e0438aa7421f189,0.0
020781297fe6482b10c41bd7a105d508,0.0
0207cb4b78c07d93bd1a82443c2dbaea,0.0
0208fd622f545ae73dd1fc6a1a500ba0,0.0
020bf372f50fd24092ba34679cdfbc9f,0.0
020e0c200a053638412950ba455d5b37,-0.296
02112377ff79f99b7c925ff46dbc2040,0.0
0211481bc6a8abb8fb636b2309bb9931,0.0
02179f1b13ecf4531f0e73e24e0211ad,0.0
0217db9efc54141e264d17de315874d1,0.0
0218c9f09de820db4903ff5ef7d27b86,0.0
0218cebf93e71536419e31f4938f1774,0.296
0218de8038240591323aa1f89630a1e8,0.5994
02193de2a9880973fdeb02923eb5fffd,0.0
0219c0ad1f15c9d6d7fac84ccd3ec235,0.0
021ccba47cb1118dfba3213180ffb44d,-0.296
021e1ff95f894f02e2d22bf2b7c96ccc,0.0
021e3ddcc0581de5bf087b1d87e4b136,-0.296
021e84751ba0ead75b6d314a6ead88d9,0.0
021f73e75c9f89e051b514ddf1dba5b2,-0.296
02228cce72fcd2eb6622b074bc27fe94,0.0
0222b08d0816bba0acbcc31ba1d6cc1a,0.0
0223b85b1e7ae199e2336d4f8da036b1,0.0
0223eb5be9da5ae975225c094452c472,0.0
0225ea6650051752e6352a65f4316c49,0.0
02277211c9842fee492b8e37a17cf0ff,0.0
02286830664a352f63ecd02e620fa897,0.0
02288a47f696f3054b9ef1d5f8e73973,0.0
022b1e47fbf658d8e3865c8753bf361f,0.0
022c68d559d62cee79d2a5a4bd567feb,0.0
022ce4a398ead1391e33c9899e3e3d44,0.0
022d21be26ea1508038afaa271aacd08,-0.4724
022d8f488c8a3f6e686848f2b2cfc54d,-0.296
022f451efd6098c908265c022c1e06ac,0.0
022f4d871399246624c353f06712cb75,0.0
0230afeb8b53c8833e1cfc3a17ee2016,0.0
0235a81a0447bcf8bbe8a59e960de5fc,0.0
0235c7c04d758c26265c6cbcd5f7c369,-0.4724
0236c91e3098446e2983cbbee1ad96a2,0.0
02385ca219b24812b4c7c65818e3b06a,0.0
023a4933b90ba7307557b24adbe6f49a,0.0
023cd48849ba0870ecf5157ad5039ef2,0.0
023cf83ac35d703a6f3c1b31bcf844d5,0.0
023fafd700dff9fcc64d28e2defe98b9,0.4019
0240a546849fb56346f3f602aac8e04c,0.0
02419e623129afb04b8cc41e737d2702,0.0
024269ae81ed73c17c4c53d91ba2cc93,-0.296
0244095ded2a29ca6b15d7942ef3ec93,0.5994
0244fcc0d060a5943dd7d4d5f87de9c8,0.0
02469bb79cf0096970abae40244a4c6f,0.0
0247131a2905884928321f763083ac11,0.0
02494bca3ed33bad80e43ba0fde023d8,0.5994
024a05bd7b940e8cf5827498ed1e039d,-0.296
024ae08edb07b933f90cf66233749218,0.0
024c5e8dc02a1cd8856a7f257bd98844,0.0
024dad8e71332c433bc9a494565b9c49,0.0
02502a29041f75b4982896ed8ca6e736,0.0
025247dee36960e70666880b8073e582,0.7412
02548f54167adc674352fe5b7825ffcf,-0.296
0254fef29444edf8ad023adf1baac1bd,0.0
02565e515373d4e26cf406ab3fa5ed0b,0.0
025868b2a0b2c0cad5e68c7762074892,0.0
0258af3a8301a7331edc8ba02da35b7c,0.0
025c2b263a9a9247f855c0c777aabe33,0.0
025ce7b097bd128c2d494aeac94d62ea,0.0
025d5d5b392ca0924d3f47a286fe474f,0.0
026134c333097d60a052ab271aa99159,0.0
02625456293ab29f0b11a84835a8c0ab,0.0
02628c7e9eed8af6043c70257a7a87c1,0.0
0263aeaed91e6e4375aa412acecf9c79,0.0
0264f4e581481a3f01d4f341d38a46ed,0.0
0267014fb8a135227a57b7eb87cdbc99,0.0
0267501c086535d9c9babc4a39cc63cd,0.0
0268654157b95bbfcb8cc3622adc9c8a,0.0
026ae2477af95b832998d23578eb4336,0.0
026bfde40abfbefc0a23ce6856a9b3f3,0.0
027021c1f6351f20d4e78a9dc829459d,0.0
0270aff4097536e634627aba39320083,0.0
0273345e320539cc7bf1f6469b2fa34d,0.0
02741679e7e1336202c883c695beea16,0.0
02745d8d4ad97eb190c4939c5df1c3c5,0.0
02752ad42b3d725c49a1194731564a0a,0.0
027711a554ce14c4bebd4af3bb803101,-0.3595
0277e884f6fcd7d9610836744bc7e8a5,-0.296
027a90872a3f917170f2e2b912363e88,0.0
027add44cacfb209b0018c5aefbbcf02,0.0
027ae9ecc616da8c33d137a1d7e40f0a,0.0
027b997d6d188683680b85d8395c6a9a,0.0
0280e2736a179aa87a59447236a797fa,0.0
0281f03348b06722b7e0f92455daafd4,0.0
02822ed21b96d3da2f2b7acad6b0d9e0,0.0
02841fd8efadbaf1b2e99e29822ed8e2,0.0
028514f8be6e8c2adb9d0b4647ef3a39,0.0
0288ac534f6ba035350df2527703ed47,-0.1779
0293f0ef4b3402822f7e5304469f34ff,0.0
02973b8aeee94890bbf4607d739eb695,0.0
0297b96a2290b2d419ac0b0cea83b5eb,0.0
0297d4246fd48c7ed31b81c7f99776eb,0.0
029c22b31758dbd1588d75557e73d920,0.0
029c5f9144457c97ecaa33bc4ac7f0a9,0.4019
029ca19aa34f9311941ab931975cff1b,0.0
029e575b0cdb8a5696a502ed2f9391e3,0.0
02a0108a7d89916840cb3edb1585480e,0.0
02a0454551d656a33ab2526c52216dc5,0.0
02a0567ef769f63b6e340fcb6eb6b618,0.0
02a2e57774aff37b1888526dd39717fe,0.0
02a307e718d16f6dd85c4d15c935c11d,0.0
02a7a75320e787aa980907d0f647e508,0.0
02a9c98d09a951f9ae61e2f677922b1a,0.0
02a9ffdc4269af810deeb20a32c8aade,0.0
02acb1d49edb6c09b61d2f496afc61b5,0.0
02ae654741ad895368bd9ffc371893e5,0.0
02af4338e00cfed3af1a15854865879c,0.0
02af9983dee3e98a57adc7b02f17de3a,-0.296
02afc864fbc233378368b0c0980f576c,0.0
02b3a4bc391b7e1d2c99c46f9dbc4db9,0.0
02b5dad4111669d799b6697ddbbfcf3b,-0.296
02b9bbbd5bec26b61cfd9bd3944c2ffb,0.0
02bd740a9c42959b61e38d5a07d43522,0.0
02be46fd7da5d6db853d074afda49477,-0.296
02bf3f33e6774c0aa0f9a8713f087162,0.5994
02bfa7864b9a06a122b976e47a743353,0.0
02c1e8e3240934520c94905a9b6c004c,0.0
02c2e2139222f456f8a73e0ef7d59a49,-0.5267
02c88401b4de00301504d6113cdb6cb7,0.0
02c9c4785d6e1cb6a78e9ddf029aa51a,0.0
02ca27924660947952e555921dd4749e,0.0
02cb3a8ef6e13d37560379559e2f533d,0.0
02d16f10703b6d4ef180f921028032a5,0.0
02d22b2dd08fd5b4bb3ebac28f73d68c,0.0
02d274e6844e27614c6ecffbc7b8c7ab,-0.4724
02d34c287580a6f46ad7ffc395bbc208,0.6351
02d3be823b4d408e3f5e80f5cb7cb0e9,0.0
02d6ca625564571402a933db8fe814f0,0.0
02d6d0f47ae7ef004d1106cd4743b553,0.0
02d6d55e8f7b1d7bb212ea9363d51569,0.0
02d7783e7f62f71b0209a3157ed29295,0.0
02d82f830047e8f02a1092bc7c6599ac,0.0
02d90fa9d123cbc2535acd3871b10acb,0.0
02d9a65b86f28f9bb487c30a493ad289,0.0
02da7b02a5b13eaa8a12755d27593940,0.0
02dc555ff9dbfd338f0206448408c8cf,0.0
02dd94e5176a4d6b274f8cfc6666d184,-0.296
02ddfa173e4b48752e94d36f0a12872c,0.0
02de82179d94624708a8832cb0c97a1f,0.0
02e0c77c1d6bd78e21d61a7c7b818af9,0.0
02e5947588097969bea7e00013dd7488,0.0
02e5b5ecce34b118017c55151accfbe5,0.0
02e5c40ec97aefc28340fa9702651e21,0.0
02e5fd58c123b384bdbb86d5fec3ad12,0.0
02e86093158ca5dc555cd7674b753274,0.0
02e863ab696665672ed67992fd04cf14,-0.5267
02eb2cb944f2c276dd99a325eb741cdd,0.0
02ed2cff54eb047cdbe79dd0535945d4,0.0
02ee17ed5705b0015ca334b76b8373e5,0.0
02f0bc4b5ee293031637b7e8d75a5484,0.0
02f168d7655c9268a8a7aa7dbd515c11,0.0
02f5837ff2d19277d066df76e27a8cca,0.0
02f615f19af07c54a0d4653308f6674b,-0.296
02f6d24b58d8286f9e56fe9edafe719b,0.0
02f8be25cf5a4dff37f2b03f7fbb04aa,0.0
02fa11df400d8458c3bfe07f7273c894,0.5994
0303094ff491b62a9ea6d2d1924f4535,0.0
030332f7c4ebdf80070a190c2443df65,0.0
03058eb4c0764d7c06ca841cd71ba6f1,-0.296
0305e46a6860811f637aec423f85927b,0.0
0306418261763252d46c47f9251e76e2,0.0
03071a983e944c48990031952443e211,0.0
0308c8188ffa174ae335cf15234bef98,0.0
0308cb020fb67d56a42bf1296f77dfce,0.0
0309690623536dfb91d1ba2154c69507,0.0
0309b2a47dddf69e60c888db00cb5858,0.0
0309c4c2a68262c8f4aa04bbfd9c630c,0.0
030bd1d7425888e0429cbe0b1db927c2,0.0
030be3271231e6f5df0157331c60f0e9,0.0
030c88df740faf58e3bbf38fe25c1743,0.0
030eadebe042e915dc4d1fd5abcfe620,0.0
030f5e1f842f24533ea4589b518dc34f,-0.296
03107396af0b320ed3c0f37f2159915f,0.0
0310b25c98b10f9c6d22b9009455df37,0.0
0315fdb0599e98fc798d9b2951f121ff,0.0
031a4751690cb362510c7b55428f7fff,0.0
031bfdd243a35f3b665ed9833e01629d,0.296
031c996d15d1e1b6bfe5abb0e4583e9b,0.0
031cc879a34f7c1f10a2b25a5d3e5b0a,0.0
031cd5f826be3d804771e3e3a1b21a1c,0.0
03204f6fad6975a956d068ef0b8e3f5e,0.0
03211613a76a509bd371fd677974d68e,0.0
032151e5a9ba616acdac504023067484,0.0
03239979fa7a96497a4524c1af699b47,0.0
0323b1ce5e0352a4c843df59359a133e,0.0
0324667bb97f2048e83f77d282a75fb4,-0.296
0324eee00643cd63d11ec25cb930d53e,0.4466
0326dd6a607188065ee1d69c0390395d,0.0
032a4f800b7a9732de3c85e44f672d37,0.0
032a544bbe984490f6ff7450e3c8b0bc,0.0
032dc4140d9a51a0febc693a96a44489,0.296
032f25110f17bb0d65268257b10738bc,0.0
0331ff33cd51d777696c73c74f1e1190,0.0
0332ce61f5e3f6faa4e92fe7a9d55f8d,0.0
0332d4009fc4c2bf2cd0e1baf01d9765,0.0
0332d8ec6d259a1caeda045188ffe70f,0.0
03346340b055f4770567d2a28ca52d4e,0.0
0334f4a8d10b77fa20ecb172b9f3a50d,0.0
033697e598cacbf5c293f06b632b1a1a,0.0
03376f61962efe4dccecd7ce47dcb511,0.0
0337719c3caba8187a276942d35347fd,0.0
033be315f82e41697260be39939d3662,0.0
